Datetime#2019-02-14 02:08:41.676#$GTIMU,2040,324833.800,-0.0052,-0.0298,0.0396,-0.0144,0.0020,0.9966,52.9*45
Datetime#2019-02-14 02:08:42.876#$GTIMU,2040,324835.000,-0.0405,0.1046,-0.0049,-0.0146,0.0026,0.9983,52.9*43
Datetime#2019-02-14 02:08:44.076#$GTIMU,2040,324836.200,0.0302,0.0847,0.0149,-0.0146,0.0001,0.9955,52.9*45
Datetime#2019-02-14 02:08:45.276#$GTIMU,2040,324837.400,0.0100,-0.0198,-0.0050,-0.0245,-0.0012,0.9982,52.9*65
Datetime#2019-02-14 02:08:46.476#$GTIMU,2040,324838.600,-0.0758,-0.0896,0.0049,-0.0161,0.0021,0.9998,52.9*4F
Datetime#2019-02-14 02:08:47.676#$GTIMU,2040,324839.800,0.0251,0.1394,0.0397,-0.0170,-0.0005,0.9969,52.9*61
Datetime#2019-02-14 02:08:48.876#$GTIMU,2040,324841.000,0.0403,0.0897,0.0049,-0.0178,0.0008,0.9996,52.9*46
Datetime#2019-02-14 02:08:50.076#$GTIMU,2040,324842.200,0.0404,-0.1194,-0.0101,-0.0207,0.0008,0.9939,52.9*48
Datetime#2019-02-14 02:08:51.276#$GTIMU,2040,324843.400,-0.0506,-0.0846,0.0049,-0.0166,0.0003,0.9960,52.9*45
Datetime#2019-02-14 02:08:52.476#$GTIMU,2040,324844.600,-0.0152,0.1245,0.0001,-0.0164,-0.0020,0.9973,52.9*40
Datetime#2019-02-14 02:08:53.676#$GTIMU,2040,324845.800,0.0504,0.0200,0.0098,-0.0180,-0.0012,1.0011,52.9*6B
Datetime#2019-02-14 02:08:54.876#$GTIMU,2040,324847.000,0.0302,-0.1542,0.0246,-0.0243,0.0011,1.0002,52.9*6D
Datetime#2019-02-14 02:08:56.076#$GTIMU,2040,324848.200,-0.0304,0.1543,0.0249,-0.0257,0.0032,0.9991,52.9*67
Datetime#2019-02-14 02:08:57.276#$GTIMU,2040,324849.400,-0.0254,-0.0696,0.0198,-0.0175,-0.0002,0.9983,52.9*62
Datetime#2019-02-14 02:08:58.476#$GTIMU,2040,324850.600,0.0354,-0.0945,-0.0299,-0.0128,-0.0045,0.9967,52.9*6B
Datetime#2019-02-14 02:08:59.676#$GTIMU,2040,324851.800,0.0201,0.0847,0.0149,-0.0166,-0.0012,0.9922,52.9*61
Datetime#2019-02-14 02:09:00.876#$GTIMU,2040,324853.000,-0.0809,0.1245,0.0101,-0.0144,0.0023,0.9944,52.9*6E
Datetime#2019-02-14 02:09:02.076#$GTIMU,2040,324854.200,0.0100,-0.0497,-0.0001,-0.0226,0.0039,0.9975,52.9*41
Datetime#2019-02-14 02:09:03.276#$GTIMU,2040,324855.400,-0.0455,-0.1244,0.0049,-0.0196,0.0013,0.9990,52.9*4D
Datetime#2019-02-14 02:09:04.476#$GTIMU,2040,324856.600,0.0504,-0.0547,0.0098,-0.0189,-0.0041,0.9987,52.9*4F
Datetime#2019-02-14 02:09:05.676#$GTIMU,2040,324857.800,0.0049,0.0946,0.0298,-0.0182,-0.0018,0.9991,52.9*6E
Datetime#2019-02-14 02:09:06.876#$GTIMU,2040,324859.000,-0.0152,-0.1791,-0.0051,-0.0196,0.0007,0.9976,52.9*63
Datetime#2019-02-14 02:09:08.076#$GTIMU,2040,324860.200,0.0100,0.0399,0.0049,-0.0162,0.0024,0.9973,52.9*4A
Datetime#2019-02-14 02:09:09.276#$GTIMU,2040,324861.400,0.0807,-0.0248,0.0048,-0.0197,0.0007,1.0007,52.9*6B
Datetime#2019-02-14 02:09:10.476#$GTIMU,2040,324862.600,-0.0102,-0.2488,0.0097,-0.0188,-0.0004,1.0005,52.9*63
Datetime#2019-02-14 02:09:11.676#$GTIMU,2040,324863.800,-0.0707,-0.0846,-0.0298,-0.0176,0.0029,0.9990,52.9*6D
Datetime#2019-02-14 02:09:12.876#$GTIMU,2040,324865.000,-0.0455,-0.2638,-0.0051,-0.0194,0.0002,1.0020,52.9*6A
Datetime#2019-02-14 02:09:14.076#$GTIMU,2040,324866.200,-0.0001,-0.0497,0.0198,-0.0147,-0.0007,0.9977,52.9*67
Datetime#2019-02-14 02:09:15.276#$GTIMU,2040,324867.400,0.0706,-0.1044,0.0097,-0.0178,-0.0006,0.9976,52.9*44
Datetime#2019-02-14 02:09:16.476#$GTIMU,2040,324868.600,-0.0506,-0.1493,0.0197,-0.0213,0.0008,0.9960,52.9*43
Datetime#2019-02-14 02:09:17.676#$GTIMU,2040,324869.800,0.0504,0.0996,0.0248,-0.0097,-0.0059,0.9954,52.9*66
Datetime#2019-02-14 02:09:18.876#$GTIMU,2040,324871.000,0.0605,0.0399,0.0297,-0.0178,-0.0047,0.9980,52.9*64
Datetime#2019-02-14 02:09:20.076#$GTIMU,2040,324872.200,-0.0203,-0.2438,-0.0002,-0.0165,0.0028,0.9984,52.9*66
Datetime#2019-02-14 02:09:21.276#$GTIMU,2040,324873.400,0.0100,-0.0049,0.0148,-0.0117,0.0006,1.0043,52.9*6D
Datetime#2019-02-14 02:09:22.476#$GTIMU,2040,324874.600,-0.0102,-0.0149,0.0148,-0.0182,0.0012,0.9954,52.9*48
Datetime#2019-02-14 02:09:23.676#$GTIMU,2040,324875.800,-0.1012,0.2190,0.0548,-0.0119,0.0055,0.9948,52.9*65
Datetime#2019-02-14 02:09:24.876#$GTIMU,2040,324877.000,-0.0102,-0.0149,0.0099,-0.0100,-0.0001,0.9976,52.9*65
Datetime#2019-02-14 02:09:26.076#$GTIMU,2040,324878.200,0.0100,-0.0597,0.0297,-0.0160,-0.0047,1.0000,52.9*48
Datetime#2019-02-14 02:09:27.276#$GTIMU,2040,324879.400,-0.0406,0.0150,0.0447,-0.0148,-0.0001,0.9970,52.9*46
Datetime#2019-02-14 02:09:28.476#$GTIMU,2040,324880.600,-0.0052,-0.0298,0.0198,-0.0113,-0.0027,0.9960,52.9*61
Datetime#2019-02-14 02:09:29.676#$GTIMU,2040,324881.800,0.0352,0.1842,0.0397,-0.0111,-0.0027,0.9928,52.9*62
Datetime#2019-02-14 02:09:30.876#$GTIMU,2040,324883.000,-0.0152,-0.1791,0.0098,-0.0214,0.0014,0.9966,52.9*46
Datetime#2019-02-14 02:09:32.076#$GTIMU,2040,324884.200,0.0100,0.1096,0.0050,-0.0145,0.0010,1.0008,52.9*4A
Datetime#2019-02-14 02:09:33.276#$GTIMU,2040,324885.400,0.0201,0.0648,0.0198,-0.0107,0.0023,1.0015,52.9*44
Datetime#2019-02-14 02:09:34.476#$GTIMU,2040,324886.600,0.0200,0.1544,0.0397,-0.0167,0.0018,0.9989,52.9*4D
Datetime#2019-02-14 02:09:35.676#$GTIMU,2040,324887.800,-0.0556,-0.1543,0.0098,-0.0216,0.0038,0.9960,52.9*4D
Datetime#2019-02-14 02:09:36.876#$GTIMU,2040,324889.000,-0.0355,-0.0696,0.0198,-0.0194,-0.0013,0.9974,52.9*6D
Datetime#2019-02-14 02:09:38.076#$GTIMU,2040,324890.200,0.0403,0.0399,0.0297,-0.0158,-0.0066,0.9984,52.9*68
Datetime#2019-02-14 02:09:39.276#$GTIMU,2040,324891.400,-0.0052,-0.0199,0.0396,-0.0122,-0.0027,0.9933,52.9*69
Datetime#2019-02-14 02:09:40.476#$GTIMU,2040,324892.600,-0.0051,-0.1045,0.0098,-0.0226,0.0002,0.9973,52.9*4E
Datetime#2019-02-14 02:09:41.676#$GTIMU,2040,324893.800,0.0048,0.0399,0.0595,-0.0138,0.0006,0.9968,52.9*40
Datetime#2019-02-14 02:09:42.876#$GTIMU,2040,324895.000,0.0453,0.0598,0.0198,-0.0203,0.0018,1.0014,52.9*40
Datetime#2019-02-14 02:09:44.076#$GTIMU,2040,324896.200,0.0049,0.0747,0.0149,-0.0221,0.0016,1.0010,52.9*48
Datetime#2019-02-14 02:09:45.276#$GTIMU,2040,324897.400,-0.0607,0.1394,0.0200,-0.0167,0.0008,1.0001,52.9*65
Datetime#2019-02-14 02:09:46.476#$GTIMU,2040,324898.600,-0.0052,0.0847,0.0199,-0.0166,-0.0044,0.9983,52.9*46
Datetime#2019-02-14 02:09:47.676#$GTIMU,2040,324899.800,0.0352,-0.2737,0.0394,-0.0236,-0.0065,0.9977,52.9*41
Datetime#2019-02-14 02:09:48.876#$GTIMU,2040,324901.000,-0.0204,-0.0497,0.0347,-0.0139,-0.0038,0.9892,52.9*6D
Datetime#2019-02-14 02:09:50.076#$GTIMU,2040,324902.200,-0.0708,0.0797,0.0100,-0.0194,0.0016,0.9979,52.9*68
Datetime#2019-02-14 02:09:51.276#$GTIMU,2040,324903.400,0.0150,0.0449,0.0198,-0.0200,0.0015,1.0001,52.9*4B
Datetime#2019-02-14 02:09:52.476#$GTIMU,2040,324904.600,0.0251,-0.1294,0.0246,-0.0192,0.0008,0.9998,52.9*63
Datetime#2019-02-14 02:09:53.676#$GTIMU,2040,324905.800,-0.0203,-0.0895,-0.0001,-0.0187,0.0014,0.9992,52.9*63
Datetime#2019-02-14 02:09:54.876#$GTIMU,2040,324907.000,-0.0860,0.0050,0.0199,-0.0122,-0.0000,0.9985,52.9*46
Datetime#2019-02-14 02:09:56.076#$GTIMU,2040,324908.200,-0.0203,0.2191,0.0249,-0.0133,-0.0002,1.0001,52.9*4B
Datetime#2019-02-14 02:09:57.276#$GTIMU,2040,324909.400,0.0353,-0.0348,-0.0001,-0.0194,-0.0022,0.9952,52.9*67
Datetime#2019-02-14 02:09:58.476#$GTIMU,2040,324910.600,0.0150,-0.0547,0.0297,-0.0175,-0.0003,0.9954,52.9*4F
Datetime#2019-02-14 02:09:59.676#$GTIMU,2040,324911.800,-0.0405,-0.0448,0.0297,-0.0228,0.0019,0.9997,52.9*44
Datetime#2019-02-14 02:10:00.876#$GTIMU,2040,324913.000,-0.0153,0.0100,0.0347,-0.0165,0.0021,0.9958,52.9*62
Datetime#2019-02-14 02:10:02.076#$GTIMU,2040,324914.200,0.0100,0.0548,0.0099,-0.0171,0.0017,1.0001,52.9*49
Datetime#2019-02-14 02:10:03.276#$GTIMU,2040,324915.400,-0.0153,0.1344,0.0150,-0.0145,0.0029,0.9984,52.9*6C
Datetime#2019-02-14 02:10:04.476#$GTIMU,2040,324916.600,-0.0152,-0.0945,-0.0001,-0.0202,0.0019,0.9977,52.9*6C
Datetime#2019-02-14 02:10:05.676#$GTIMU,2040,324917.800,-0.0203,0.1494,0.0249,-0.0152,-0.0022,0.9945,52.9*48
Datetime#2019-02-14 02:10:06.876#$GTIMU,2040,324919.000,0.0251,0.0797,0.0397,-0.0214,-0.0050,0.9936,52.9*67
Datetime#2019-02-14 02:10:08.076#$GTIMU,2040,324920.200,0.0100,-0.1094,0.0247,-0.0203,-0.0013,0.9995,52.9*44
Datetime#2019-02-14 02:10:09.276#$GTIMU,2040,324921.400,-0.0506,0.1344,0.0249,-0.0209,0.0034,0.9972,52.9*6A
Datetime#2019-02-14 02:10:10.476#$GTIMU,2040,324922.600,-0.0355,0.1543,0.0299,-0.0232,0.0051,1.0018,52.9*61
Datetime#2019-02-14 02:10:11.676#$GTIMU,2040,324923.800,0.0251,0.1544,0.0100,-0.0203,-0.0001,0.9997,52.9*6E
Datetime#2019-02-14 02:10:12.876#$GTIMU,2040,324925.000,-0.0001,0.0648,0.0099,-0.0181,-0.0012,0.9970,52.9*47
Datetime#2019-02-14 02:10:14.076#$GTIMU,2040,324926.200,-0.0052,0.1394,0.0199,-0.0120,0.0037,0.9965,52.9*61
Datetime#2019-02-14 02:10:15.276#$GTIMU,2040,324927.400,0.0150,0.1892,0.0100,-0.0148,-0.0002,0.9983,52.9*68
Datetime#2019-02-14 02:10:16.476#$GTIMU,2040,324928.600,0.0150,0.1295,0.0149,-0.0154,-0.0011,0.9956,52.9*62
Datetime#2019-02-14 02:10:17.676#$GTIMU,2040,324929.800,0.0049,-0.1194,0.0148,-0.0220,0.0026,0.9996,52.9*6F
Datetime#2019-02-14 02:10:18.876#$GTIMU,2040,324931.000,-0.0507,0.0846,0.0298,-0.0181,-0.0011,0.9954,52.9*47
Datetime#2019-02-14 02:10:20.076#$GTIMU,2040,324932.200,0.0049,0.0249,0.0198,-0.0180,0.0010,0.9999,52.9*4E
Datetime#2019-02-14 02:10:21.276#$GTIMU,2040,324933.400,-0.0002,-0.0497,0.0346,-0.0170,0.0028,1.0015,52.9*43
Datetime#2019-02-14 02:10:22.476#$GTIMU,2040,324934.600,-0.0253,0.0150,0.0050,-0.0162,0.0037,0.9976,52.9*6E
Datetime#2019-02-14 02:10:23.676#$GTIMU,2040,324935.800,0.0100,-0.0995,0.0098,-0.0151,-0.0021,0.9985,52.9*47
Datetime#2019-02-14 02:10:24.876#$GTIMU,2040,324937.000,0.0353,-0.0049,-0.0100,-0.0157,-0.0045,0.9943,52.9*62
Datetime#2019-02-14 02:10:26.076#$GTIMU,2040,324938.200,-0.0557,-0.1145,0.0446,-0.0158,0.0026,0.9969,52.9*49
Datetime#2019-02-14 02:10:27.276#$GTIMU,2040,324939.400,0.0150,0.0498,0.0149,-0.0152,-0.0001,0.9993,52.9*64
Datetime#2019-02-14 02:10:28.476#$GTIMU,2040,324940.600,-0.0405,0.0000,-0.0099,-0.0122,0.0038,0.9982,52.9*44
Datetime#2019-02-14 02:10:29.676#$GTIMU,2040,324941.800,0.0251,0.1643,0.0249,-0.0172,-0.0023,0.9980,52.9*63
Datetime#2019-02-14 02:10:45.981#$GTIMU,2040,324943.000,-0.0406,-0.0199,0.0397,-0.0233,-0.0009,0.9970,52.9*6F
Datetime#2019-02-14 02:10:46.031#$GTIMU,2040,324944.200,0.0099,0.1593,0.0546,-0.0159,-0.0001,0.9992,52.9*66
Datetime#2019-02-14 02:10:46.081#$GTIMU,2040,324945.400,0.0252,0.0747,-0.0050,-0.0142,-0.0015,0.9974,52.9*46
Datetime#2019-02-14 02:10:46.131#$GTIMU,2040,324946.600,0.0251,0.1245,0.0248,-0.0144,0.0023,0.9979,52.9*47
Datetime#2019-02-14 02:10:46.181#$GTIMU,2040,324947.800,-0.0405,-0.0696,0.0148,-0.0160,0.0017,0.9941,52.9*4D
Datetime#2019-02-14 02:10:46.231#$GTIMU,2040,324949.000,-0.0355,0.0150,0.0199,-0.0157,0.0021,0.9963,52.9*64
Datetime#2019-02-14 02:10:46.281#$GTIMU,2040,324950.200,0.0251,-0.0149,0.0247,-0.0190,-0.0021,1.0022,52.9*41
Datetime#2019-02-14 02:10:46.331#$GTIMU,2040,324951.400,0.0251,0.0250,0.0248,-0.0195,0.0004,0.9985,52.9*4C
Datetime#2019-02-14 02:10:46.381#$GTIMU,2040,324952.600,-0.0507,0.0000,0.0298,-0.0228,0.0022,1.0014,52.9*66
Datetime#2019-02-14 02:10:46.431#$GTIMU,2040,324953.800,-0.0658,0.1643,0.0150,-0.0153,0.0026,0.9989,52.9*69
Datetime#2019-02-14 02:10:46.481#$GTIMU,2040,324955.000,0.0453,0.1992,0.0249,-0.0138,-0.0029,0.9967,52.9*64
Datetime#2019-02-14 02:10:46.531#$GTIMU,2040,324956.200,0.0201,-0.1891,-0.0002,-0.0190,-0.0035,0.9958,52.9*68
Datetime#2019-02-14 02:10:46.581#$GTIMU,2040,324957.400,-0.0506,0.0598,0.0199,-0.0106,0.0020,0.9971,52.9*69
Datetime#2019-02-14 02:10:46.631#$GTIMU,2040,324958.600,0.0151,0.0498,0.0099,-0.0159,-0.0020,0.9993,52.9*64
Datetime#2019-02-14 02:10:47.676#$GTIMU,2040,324959.800,0.0403,-0.0796,0.0098,-0.0182,0.0012,0.9981,52.9*61
Datetime#2019-02-14 02:10:48.876#$GTIMU,2040,324961.000,-0.0556,-0.1692,0.0049,-0.0214,0.0040,0.9987,52.9*4B
Datetime#2019-02-14 02:10:50.076#$GTIMU,2040,324962.200,0.0100,0.1345,0.0199,-0.0149,0.0003,0.9974,52.9*4E
Datetime#2019-02-14 02:10:51.276#$GTIMU,2040,324963.400,0.0353,0.1245,0.0050,-0.0123,-0.0041,0.9926,52.9*68
Datetime#2019-02-14 02:10:52.476#$GTIMU,2040,324964.600,-0.0355,-0.0199,0.0248,-0.0197,-0.0004,0.9970,52.9*6E
Datetime#2019-02-14 02:10:53.676#$GTIMU,2040,324965.800,-0.0355,0.0050,0.0347,-0.0161,0.0002,0.9976,52.9*62
Datetime#2019-02-14 02:10:54.876#$GTIMU,2040,324967.000,0.0353,0.0449,-0.0000,-0.0162,-0.0026,0.9997,52.9*45
Datetime#2019-02-14 02:10:56.076#$GTIMU,2040,324968.200,0.0353,-0.0696,0.0048,-0.0150,-0.0040,0.9978,52.9*44
Datetime#2019-02-14 02:10:57.276#$GTIMU,2040,324969.400,0.0150,-0.0895,0.0297,-0.0205,0.0025,0.9992,52.9*66
Datetime#2019-02-14 02:10:58.476#$GTIMU,2040,324970.600,-0.0001,0.1643,0.0199,-0.0174,0.0059,0.9991,52.9*6D
Datetime#2019-02-14 02:10:59.676#$GTIMU,2040,324971.800,-0.0355,0.1643,0.0200,-0.0151,0.0005,1.0010,52.9*65
Datetime#2019-02-14 02:11:00.876#$GTIMU,2040,324973.000,0.0201,0.1245,0.0149,-0.0183,-0.0017,1.0009,52.9*67
Datetime#2019-02-14 02:11:02.076#$GTIMU,2040,324974.200,-0.0254,-0.0248,0.0198,-0.0213,-0.0035,0.9958,52.9*6D
Datetime#2019-02-14 02:11:03.276#$GTIMU,2040,324975.400,-0.0102,0.0150,0.0248,-0.0134,-0.0014,0.9982,52.9*41
Datetime#2019-02-14 02:11:04.476#$GTIMU,2040,324976.600,0.0555,-0.0248,0.0098,-0.0146,-0.0012,1.0024,52.9*4D
Datetime#2019-02-14 02:11:05.676#$GTIMU,2040,324977.800,0.0201,-0.1692,0.0048,-0.0239,0.0016,0.9998,52.9*6F
Datetime#2019-02-14 02:11:06.876#$GTIMU,2040,324979.000,-0.0051,0.0050,0.0049,-0.0132,0.0020,0.9966,52.9*6A
Datetime#2019-02-14 02:11:08.076#$GTIMU,2040,324980.200,-0.0254,-0.0398,0.0297,-0.0160,0.0004,0.9950,52.9*46
Datetime#2019-02-14 02:11:09.276#$GTIMU,2040,324981.400,0.0150,0.1643,0.0150,-0.0150,-0.0016,0.9999,52.9*64
Datetime#2019-02-14 02:11:10.476#$GTIMU,2040,324982.600,0.0302,-0.0198,0.0049,-0.0178,-0.0012,0.9953,52.9*4C
Datetime#2019-02-14 02:11:11.676#$GTIMU,2040,324983.800,0.0252,-0.0198,0.0099,-0.0166,0.0002,0.9991,52.9*67
Datetime#2019-02-14 02:11:12.876#$GTIMU,2040,324985.000,-0.0153,-0.1244,0.0148,-0.0158,0.0016,1.0000,52.9*49
Datetime#2019-02-14 02:11:14.076#$GTIMU,2040,324986.200,0.0201,-0.0348,0.0049,-0.0164,0.0013,1.0006,52.9*61
Datetime#2019-02-14 02:11:15.276#$GTIMU,2040,324987.400,0.0050,-0.0547,-0.0249,-0.0194,-0.0016,0.9984,52.9*6A
Datetime#2019-02-14 02:11:16.476#$GTIMU,2040,324988.600,-0.0506,0.0548,-0.0049,-0.0216,-0.0005,0.9981,52.9*62
Datetime#2019-02-14 02:11:17.676#$GTIMU,2040,324989.800,0.0101,-0.1941,-0.0250,-0.0164,0.0016,0.9980,52.9*48
Datetime#2019-02-14 02:11:18.876#$GTIMU,2040,324991.000,0.0151,-0.0348,0.0049,-0.0143,-0.0001,0.9998,52.9*4E
Datetime#2019-02-14 02:11:20.076#$GTIMU,2040,324992.200,0.0404,0.0001,-0.0149,-0.0201,0.0006,0.9985,52.9*66
Datetime#2019-02-14 02:11:21.276#$GTIMU,2040,324993.400,0.0049,0.1494,0.0150,-0.0186,0.0003,0.9971,52.9*42
Datetime#2019-02-14 02:11:22.476#$GTIMU,2040,324994.600,-0.0708,-0.0149,-0.0049,-0.0197,0.0037,0.9997,52.9*6A
Datetime#2019-02-14 02:11:23.676#$GTIMU,2040,324995.800,-0.0152,0.0001,-0.0099,-0.0140,-0.0025,0.9999,52.9*6B
Datetime#2019-02-14 02:11:24.876#$GTIMU,2040,324997.000,-0.0001,0.2440,0.0001,-0.0115,0.0002,0.9965,52.9*62
Datetime#2019-02-14 02:11:26.076#$GTIMU,2040,324998.200,-0.0303,0.0747,-0.0148,-0.0221,0.0006,1.0025,52.9*4C
Datetime#2019-02-14 02:11:27.276#$GTIMU,2040,324999.400,-0.0456,0.1095,0.0199,-0.0195,0.0029,0.9990,52.9*6A
Datetime#2019-02-14 02:11:28.476#$GTIMU,2040,325000.600,-0.0001,0.0100,-0.0000,-0.0225,-0.0006,1.0048,52.9*6A
Datetime#2019-02-14 02:11:29.676#$GTIMU,2040,325001.800,0.0100,-0.1393,-0.0001,-0.0222,-0.0011,0.9972,52.9*64
Datetime#2019-02-14 02:11:30.876#$GTIMU,2040,325003.000,-0.0304,-0.1294,0.0098,-0.0176,0.0011,0.9948,52.9*48
Datetime#2019-02-14 02:11:32.076#$GTIMU,2040,325004.200,0.0353,0.0548,-0.0149,-0.0166,-0.0015,0.9993,52.9*46
Datetime#2019-02-14 02:11:33.276#$GTIMU,2040,325005.400,-0.0001,0.1345,0.0001,-0.0184,-0.0038,0.9947,52.9*48
Datetime#2019-02-14 02:11:34.476#$GTIMU,2040,325006.600,-0.0101,-0.0248,-0.0149,-0.0157,0.0028,1.0008,52.9*60
Datetime#2019-02-14 02:11:35.676#$GTIMU,2040,325007.800,0.0656,-0.0198,-0.0051,-0.0178,-0.0002,1.0033,52.9*61
Datetime#2019-02-14 02:11:36.876#$GTIMU,2040,325009.000,-0.0758,0.0249,0.0050,-0.0189,0.0073,1.0010,52.9*6F
Datetime#2019-02-14 02:11:38.076#$GTIMU,2040,325010.200,-0.0101,0.0498,-0.0198,-0.0151,0.0005,1.0041,52.9*4D
Datetime#2019-02-14 02:11:39.276#$GTIMU,2040,325011.400,0.0050,-0.2588,-0.0052,-0.0179,-0.0016,1.0007,52.9*6D
Datetime#2019-02-14 02:11:40.476#$GTIMU,2040,325012.600,-0.0455,-0.0647,-0.0099,-0.0172,-0.0018,0.9954,52.9*47
Datetime#2019-02-14 02:11:41.676#$GTIMU,2040,325013.800,-0.0810,-0.0597,0.0298,-0.0161,0.0035,0.9992,52.9*4F
Datetime#2019-02-14 02:11:42.876#$GTIMU,2040,325015.000,-0.0405,0.0150,0.0149,-0.0136,0.0003,1.0006,52.9*6F
Datetime#2019-02-14 02:11:44.076#$GTIMU,2040,325016.200,0.0101,-0.0597,-0.0100,-0.0191,-0.0034,0.9992,52.9*68
Datetime#2019-02-14 02:11:45.276#$GTIMU,2040,325017.400,-0.0557,0.0299,0.0100,-0.0173,0.0006,0.9970,52.9*60
Datetime#2019-02-14 02:11:46.476#$GTIMU,2040,325018.600,-0.0607,0.1792,0.0051,-0.0156,0.0040,0.9961,52.9*64
Datetime#2019-02-14 02:11:47.676#$GTIMU,2040,325019.800,-0.0051,0.2340,0.0001,-0.0118,0.0011,0.9996,52.9*65
Datetime#2019-02-14 02:11:48.876#$GTIMU,2040,325021.000,0.0606,-0.1094,-0.0150,-0.0204,0.0017,1.0022,52.9*45
Datetime#2019-02-14 02:11:50.076#$GTIMU,2040,325022.200,-0.0405,-0.1891,-0.0001,-0.0182,0.0017,0.9972,52.9*69
Datetime#2019-02-14 02:11:51.276#$GTIMU,2040,325023.400,-0.0354,0.0797,0.0050,-0.0151,0.0006,0.9961,52.9*6D
Datetime#2019-02-14 02:11:52.476#$GTIMU,2040,325024.600,0.0150,0.0548,0.0198,-0.0160,-0.0021,0.9989,52.9*6A
Datetime#2019-02-14 02:11:53.676#$GTIMU,2040,325025.800,-0.0152,-0.0647,0.0049,-0.0187,-0.0036,0.9991,52.9*60
Datetime#2019-02-14 02:11:54.876#$GTIMU,2040,325027.000,-0.0455,-0.1393,-0.0001,-0.0145,0.0014,0.9982,52.9*65
Datetime#2019-02-14 02:11:56.076#$GTIMU,2040,325028.200,-0.0760,0.1394,0.0547,-0.0144,0.0070,1.0009,52.9*6C
Datetime#2019-02-14 02:11:57.276#$GTIMU,2040,325029.400,-0.0001,-0.1144,-0.0051,-0.0161,0.0023,1.0048,52.9*62
Datetime#2019-02-14 02:11:58.476#$GTIMU,2040,325030.600,0.0101,0.0498,-0.0198,-0.0202,0.0024,0.9979,52.9*6A
Datetime#2019-02-14 02:11:59.676#$GTIMU,2040,325031.800,-0.0505,-0.1592,-0.0199,-0.0180,0.0018,0.9973,52.9*62
Datetime#2019-02-14 02:12:00.876#$GTIMU,2040,325033.000,-0.0557,-0.0796,0.0396,-0.0182,-0.0009,1.0000,52.9*62
Datetime#2019-02-14 02:12:02.076#$GTIMU,2040,325034.200,-0.0203,-0.0099,0.0198,-0.0162,0.0004,0.9967,52.9*4B
Datetime#2019-02-14 02:12:03.276#$GTIMU,2040,325035.400,-0.0052,-0.1244,0.0247,-0.0205,-0.0001,1.0000,52.9*62
Datetime#2019-02-14 02:12:04.476#$GTIMU,2040,325036.600,-0.0404,-0.0398,-0.0149,-0.0189,0.0032,0.9986,52.9*60
Datetime#2019-02-14 02:12:05.676#$GTIMU,2040,325037.800,-0.0708,0.0797,0.0199,-0.0158,0.0041,1.0019,52.9*69
Datetime#2019-02-14 02:12:06.876#$GTIMU,2040,325039.000,0.0202,0.1046,-0.0297,-0.0161,-0.0022,0.9974,52.9*4F
Datetime#2019-02-14 02:12:08.076#$GTIMU,2040,325040.200,-0.0101,0.0001,-0.0199,-0.0131,-0.0018,0.9980,52.9*66
Datetime#2019-02-14 02:12:09.276#$GTIMU,2040,325041.400,-0.0101,0.0598,-0.0198,-0.0187,0.0011,0.9942,52.9*42
Datetime#2019-02-14 02:12:10.476#$GTIMU,2040,325042.600,-0.0254,0.1842,0.0200,-0.0199,0.0030,1.0028,52.9*65
Datetime#2019-02-14 02:12:11.676#$GTIMU,2040,325043.800,0.0100,0.0399,0.0050,-0.0121,-0.0027,0.9972,52.9*68
Datetime#2019-02-14 02:12:12.876#$GTIMU,2040,325045.000,-0.0101,-0.0995,-0.0398,-0.0190,0.0015,0.9941,52.9*6D
Datetime#2019-02-14 02:12:14.076#$GTIMU,2040,325046.200,-0.0405,0.0000,0.0199,-0.0167,0.0019,0.9973,52.9*6E
Datetime#2019-02-14 02:12:15.276#$GTIMU,2040,325047.400,-0.0101,0.0001,-0.0099,-0.0162,0.0055,0.9995,52.9*40
Datetime#2019-02-14 02:12:16.476#$GTIMU,2040,325048.600,0.0404,-0.0895,-0.0349,-0.0194,0.0014,1.0050,52.9*42
Datetime#2019-02-14 02:12:17.676#$GTIMU,2040,325049.800,0.0252,0.0847,-0.0099,-0.0182,0.0011,0.9993,52.9*68
Datetime#2019-02-14 02:12:18.876#$GTIMU,2040,325051.000,-0.0708,0.0299,0.0100,-0.0198,-0.0015,0.9964,52.9*41
Datetime#2019-02-14 02:12:20.076#$GTIMU,2040,325052.200,-0.0505,0.2340,-0.0196,-0.0120,0.0010,0.9943,52.9*44
Datetime#2019-02-14 02:12:21.276#$GTIMU,2040,325053.400,0.0201,0.0349,-0.0050,-0.0134,-0.0033,0.9979,52.9*4D
Datetime#2019-02-14 02:12:22.476#$GTIMU,2040,325054.600,0.0303,0.1345,-0.0148,-0.0179,-0.0003,0.9994,52.9*47
Datetime#2019-02-14 02:12:23.676#$GTIMU,2040,325055.800,-0.0102,-0.0298,0.0198,-0.0168,0.0006,0.9979,52.9*40
Datetime#2019-02-14 02:12:24.876#$GTIMU,2040,325057.000,-0.0304,-0.1144,0.0049,-0.0182,0.0052,1.0037,52.9*4E
Datetime#2019-02-14 02:12:26.076#$GTIMU,2040,325058.200,-0.0253,-0.0846,-0.0249,-0.0127,0.0035,1.0037,52.9*6B
Datetime#2019-02-14 02:12:27.276#$GTIMU,2040,325059.400,0.0303,0.0648,-0.0198,-0.0167,-0.0013,1.0031,52.9*4C
